Day,Restaurant,Product_Category,Expected_Usage,Quantity_Sold,Percentage_Required,Received_Order_Volume,Inventory_Gap
22,8,Beverages,159.16,429,0.32285714285714284,193.0,33.84
22,8,Dairy,72.88,429,0.1657142857142857,85.0,12.120000000000005
22,8,Meat,35.18,429,0.09428571428571429,40.0,4.82
22,8,Vegetables,127.6,429,0.32,145.0,17.400000000000006
22,9,Bakery,35.54,305,0.09714285714285713,43.0,7.460000000000001
22,9,Beverages,81.0,305,0.32285714285714284,100.0,19.0
22,9,Dairy,53.449999999999996,305,0.1657142857142857,64.0,10.550000000000004
22,9,Meat,36.5,305,0.09428571428571429,42.0,5.5
22,9,Vegetables,98.50999999999999,305,0.32,113.0,14.490000000000009
22,10,Bakery,40.44,456,0.09714285714285713,45.0,4.560000000000002
22,10,Beverages,142.4,456,0.32285714285714284,162.0,19.599999999999994
22,10,Dairy,75.14999999999999,456,0.1657142857142857,85.0,9.850000000000009
22,10,Meat,44.980000000000004,456,0.09428571428571429,55.0,10.019999999999996
22,10,Vegetables,153.03,456,0.32,187.0,33.97
22,11,Bakery,43.04,497,0.09714285714285713,54.0,10.96
22,11,Beverages,162.36,497,0.32285714285714284,195.0,32.639999999999986
22,11,Dairy,82.99,497,0.1657142857142857,103.0,20.010000000000005
22,11,Meat,42.92,497,0.09428571428571429,52.0,9.079999999999998
22,11,Vegetables,165.69,497,0.32,183.0,17.310000000000002
22,12,Bakery,47.120000000000005,416,0.09714285714285713,53.0,5.8799999999999955
22,12,Beverages,123.66,416,0.32285714285714284,144.0,20.340000000000003
22,12,Dairy,66.57000000000001,416,0.1657142857142857,77.0,10.429999999999993
22,12,Meat,37.14,416,0.09428571428571429,44.0,6.859999999999999
22,12,Vegetables,141.51,416,0.32,163.0,21.49000000000001
22,13,Bakery,35.78,323,0.09714285714285713,45.0,9.219999999999999
22,13,Beverages,93.8,323,0.32285714285714284,108.0,14.200000000000003
22,13,Dairy,49.96,323,0.1657142857142857,58.0,8.04
22,13,Meat,36.16,323,0.09428571428571429,45.0,8.840000000000003
22,13,Vegetables,107.30000000000001,323,0.32,129.0,21.69999999999999
22,14,Bakery,26.740000000000002,304,0.09714285714285713,31.0,4.259999999999998
22,14,Beverages,98.2,304,0.32285714285714284,112.0,13.799999999999997
22,14,Dairy,50.06,304,0.1657142857142857,59.0,8.939999999999998
22,14,Meat,26.240000000000002,304,0.09428571428571429,31.0,4.759999999999998
22,14,Vegetables,102.75999999999999,304,0.32,117.0,14.240000000000009
22,15,Bakery,40.980000000000004,459,0.09714285714285713,48.0,7.019999999999996
22,15,Beverages,149.0,459,0.32285714285714284,173.0,24.0
22,15,Dairy,76.34,459,0.1657142857142857,95.0,18.659999999999997
22,15,Meat,41.78,459,0.09428571428571429,51.0,9.219999999999999
22,15,Vegetables,150.9,459,0.32,174.0,23.099999999999994
22,16,Bakery,42.86,423,0.09714285714285713,50.0,7.140000000000001
22,16,Beverages,138.44,423,0.32285714285714284,162.0,23.560000000000002
22,16,Dairy,74.78,423,0.1657142857142857,90.0,15.219999999999999
22,16,Meat,40.74,423,0.09428571428571429,49.0,8.259999999999998
22,16,Vegetables,126.18,423,0.32,142.0,15.819999999999993
22,17,Bakery,42.22,377,0.09714285714285713,50.0,7.780000000000001
22,17,Beverages,119.10000000000001,377,0.32285714285714284,130.0,10.899999999999991
22,17,Dairy,64.56,377,0.1657142857142857,82.0,17.439999999999998
22,17,Meat,38.4,377,0.09428571428571429,45.0,6.600000000000001
22,17,Vegetables,112.72,377,0.32,139.0,26.28
22,18,Bakery,42.32,437,0.09714285714285713,50.0,7.68
22,18,Beverages,146.36,437,0.32285714285714284,171.0,24.639999999999986
22,18,Dairy,70.3,437,0.1657142857142857,80.0,9.700000000000003
22,18,Meat,43.94,437,0.09428571428571429,48.0,4.060000000000002
22,18,Vegetables,134.08,437,0.32,155.0,20.919999999999987
22,19,Bakery,44.24,383,0.09714285714285713,56.0,11.759999999999998
22,19,Beverages,114.18,383,0.32285714285714284,138.0,23.819999999999993
22,19,Dairy,60.89,383,0.1657142857142857,70.0,9.11
22,19,Meat,41.22,383,0.09428571428571429,49.0,7.780000000000001
22,19,Vegetables,122.47,383,0.32,150.0,27.53
22,20,Bakery,45.86,464,0.09714285714285713,55.0,9.14
22,20,Beverages,147.57999999999998,464,0.32285714285714284,164.0,16.420000000000016
22,20,Dairy,79.03,464,0.1657142857142857,93.0,13.969999999999999
22,20,Meat,51.1,464,0.09428571428571429,66.0,14.899999999999999
22,20,Vegetables,140.43,464,0.32,168.0,27.569999999999993
23,1,Bakery,41.16,496,0.09714285714285713,48.0,6.840000000000003
23,1,Beverages,168.9,496,0.32285714285714284,195.0,26.099999999999994
23,1,Dairy,82.46,496,0.1657142857142857,92.0,9.540000000000006
23,1,Meat,43.96,496,0.09428571428571429,52.0,8.04
23,1,Vegetables,159.52,496,0.32,183.0,23.47999999999999
23,2,Bakery,35.400000000000006,359,0.09714285714285713,38.0,2.5999999999999943
23,2,Beverages,113.82000000000001,359,0.32285714285714284,137.0,23.179999999999993
23,2,Dairy,64.76,359,0.1657142857142857,79.0,14.239999999999995
23,2,Meat,32.64,359,0.09428571428571429,39.0,6.359999999999999
23,2,Vegetables,112.38,359,0.32,122.0,9.620000000000005
23,3,Bakery,29.5,323,0.09714285714285713,34.0,4.5
23,3,Beverages,108.46000000000001,323,0.32285714285714284,131.0,22.539999999999992
23,3,Dairy,57.559999999999995,323,0.1657142857142857,65.0,7.440000000000005
23,3,Meat,27.2,323,0.09428571428571429,30.0,2.8000000000000007
23,3,Vegetables,100.28,323,0.32,125.0,24.72
23,4,Bakery,43.08,433,0.09714285714285713,54.0,10.920000000000002
23,4,Beverages,133.44,433,0.32285714285714284,154.0,20.560000000000002
23,4,Dairy,67.11,433,0.1657142857142857,78.0,10.89
23,4,Meat,41.24,433,0.09428571428571429,50.0,8.759999999999998
23,4,Vegetables,148.13,433,0.32,177.0,28.870000000000005
23,5,Bakery,40.14,388,0.09714285714285713,48.0,7.859999999999999
23,5,Beverages,116.9,388,0.32285714285714284,138.0,21.099999999999994
23,5,Dairy,64.64,388,0.1657142857142857,74.0,9.36
23,5,Meat,38.1,388,0.09428571428571429,46.0,7.899999999999999
23,5,Vegetables,128.22,388,0.32,149.0,20.78
23,6,Bakery,47.1,488,0.09714285714285713,51.0,3.8999999999999986
23,6,Beverages,171.62,488,0.32285714285714284,200.0,28.379999999999995
23,6,Dairy,81.31,488,0.1657142857142857,96.0,14.689999999999998
23,6,Meat,47.72,488,0.09428571428571429,53.0,5.280000000000001
23,6,Vegetables,140.25,488,0.32,166.0,25.75
23,7,Bakery,52.38,489,0.09714285714285713,66.0,13.619999999999997
23,7,Beverages,150.48,489,0.32285714285714284,181.0,30.52000000000001
23,7,Dairy,82.85000000000001,489,0.1657142857142857,94.0,11.149999999999991
23,7,Meat,49.980000000000004,489,0.09428571428571429,58.0,8.019999999999996
23,7,Vegetables,153.31,489,0.32,170.0,16.689999999999998
23,8,Bakery,32.599999999999994,362,0.09714285714285713,39.0,6.400000000000006
23,8,Beverages,129.28,362,0.32285714285714284,154.0,24.72
23,8,Dairy,58.04,362,0.1657142857142857,71.0,12.96
23,8,Meat,33.36,362,0.09428571428571429,41.0,7.640000000000001
23,8,Vegetables,108.72,362,0.32,138.0,29.28
23,9,Bakery,31.74,311,0.09714285714285713,39.0,7.260000000000002
23,9,Beverages,96.16,311,0.32285714285714284,115.0,18.840000000000003
23,9,Dairy,47.25,311,0.1657142857142857,56.0,8.75
23,9,Meat,30.52,311,0.09428571428571429,35.0,4.48
23,9,Vegetables,105.33,311,0.32,123.0,17.67
23,10,Bakery,44.96,474,0.09714285714285713,57.0,12.04
23,10,Beverages,163.84,474,0.32285714285714284,191.0,27.159999999999997
23,10,Dairy,76.69,474,0.1657142857142857,87.0,10.310000000000002
23,10,Meat,40.2,474,0.09428571428571429,47.0,6.799999999999997
23,10,Vegetables,148.31,474,0.32,162.0,13.689999999999998
23,11,Bakery,46.8,496,0.09714285714285713,55.0,8.200000000000003
23,11,Beverages,179.74,496,0.32285714285714284,216.0,36.25999999999999
23,11,Dairy,76.93,496,0.1657142857142857,89.0,12.069999999999993
23,11,Meat,40.84,496,0.09428571428571429,46.0,5.159999999999997
23,11,Vegetables,151.69,496,0.32,182.0,30.310000000000002
23,12,Bakery,43.72,463,0.09714285714285713,49.0,5.280000000000001
23,12,Beverages,158.4,463,0.32285714285714284,185.0,26.599999999999994
23,12,Dairy,86.83,463,0.1657142857142857,101.0,14.170000000000002
23,12,Meat,43.58,463,0.09428571428571429,52.0,8.420000000000002
23,12,Vegetables,130.47,463,0.32,148.0,17.53
23,13,Bakery,43.92,453,0.09714285714285713,54.0,10.079999999999998
23,13,Beverages,164.48,453,0.32285714285714284,192.0,27.52000000000001
23,13,Dairy,76.35,453,0.1657142857142857,93.0,16.650000000000006
23,13,Meat,44.92,453,0.09428571428571429,52.0,7.079999999999998
23,13,Vegetables,123.33,453,0.32,139.0,15.670000000000002
23,14,Bakery,35.36,342,0.09714285714285713,41.0,5.640000000000001
23,14,Beverages,107.6,342,0.32285714285714284,128.0,20.400000000000006
23,14,Dairy,57.69,342,0.1657142857142857,68.0,10.310000000000002
23,14,Meat,34.32,342,0.09428571428571429,40.0,5.68
23,14,Vegetables,107.03,342,0.32,130.0,22.97
23,15,Bakery,49.04,500,0.09714285714285713,60.0,10.96
23,15,Beverages,175.8,500,0.32285714285714284,196.0,20.19999999999999
23,15,Dairy,76.37,500,0.1657142857142857,95.0,18.629999999999995
23,15,Meat,44.16,500,0.09428571428571429,55.0,10.840000000000003
23,15,Vegetables,154.63,500,0.32,178.0,23.370000000000005
23,16,Bakery,40.6,459,0.09714285714285713,46.0,5.399999999999999
23,16,Beverages,151.1,459,0.32285714285714284,186.0,34.900000000000006
23,16,Dairy,69.4,459,0.1657142857142857,79.0,9.599999999999994
23,16,Meat,38.26,459,0.09428571428571429,49.0,10.740000000000002
23,16,Vegetables,159.64,459,0.32,181.0,21.360000000000014
23,17,Bakery,47.22,489,0.09714285714285713,59.0,11.780000000000001
23,17,Beverages,167.48000000000002,489,0.32285714285714284,204.0,36.51999999999998
23,17,Dairy,77.19,489,0.1657142857142857,89.0,11.810000000000002
23,17,Meat,42.68,489,0.09428571428571429,50.0,7.32
23,17,Vegetables,154.43,489,0.32,188.0,33.56999999999999
23,18,Bakery,36.900000000000006,427,0.09714285714285713,45.0,8.099999999999994
23,18,Beverages,155.74,427,0.32285714285714284,167.0,11.259999999999991
23,18,Dairy,66.32,427,0.1657142857142857,79.0,12.680000000000007
23,18,Meat,37.82,427,0.09428571428571429,47.0,9.18
23,18,Vegetables,130.22,427,0.32,163.0,32.78
23,19,Bakery,43.2,491,0.09714285714285713,50.0,6.799999999999997
23,19,Beverages,154.86,491,0.32285714285714284,183.0,28.139999999999986
23,19,Dairy,78.22,491,0.1657142857142857,93.0,14.780000000000001
23,19,Meat,45.94,491,0.09428571428571429,54.0,8.060000000000002
23,19,Vegetables,168.78,491,0.32,197.0,28.22
23,20,Bakery,28.94,327,0.09714285714285713,32.0,3.0599999999999987
23,20,Beverages,93.36,327,0.32285714285714284,108.0,14.64
23,20,Dairy,56.77,327,0.1657142857142857,72.0,15.229999999999997
23,20,Meat,31.240000000000002,327,0.09428571428571429,38.0,6.759999999999998
23,20,Vegetables,116.69,327,0.32,132.0,15.310000000000002
24,1,Bakery,50.02,499,0.09714285714285713,63.0,12.979999999999997
24,1,Beverages,152.16,499,0.32285714285714284,183.0,30.840000000000003
24,1,Dairy,81.76,499,0.1657142857142857,93.0,11.239999999999995
24,1,Meat,51.7,499,0.09428571428571429,62.0,10.299999999999997
24,1,Vegetables,163.36,499,0.32,189.0,25.639999999999986
24,2,Bakery,37.24,377,0.09714285714285713,42.0,4.759999999999998
24,2,Beverages,132.01999999999998,377,0.32285714285714284,162.0,29.980000000000018
24,2,Dairy,63.470000000000006,377,0.1657142857142857,75.0,11.529999999999994
24,2,Meat,33.28,377,0.09428571428571429,38.0,4.719999999999999
24,2,Vegetables,110.99,377,0.32,133.0,22.010000000000005
24,3,Bakery,47.24,405,0.09714285714285713,57.0,9.759999999999998
24,3,Beverages,125.78,405,0.32285714285714284,156.0,30.22
24,3,Dairy,69.00999999999999,405,0.1657142857142857,78.0,8.990000000000009
24,3,Meat,41.84,405,0.09428571428571429,51.0,9.159999999999997
24,3,Vegetables,121.13,405,0.32,150.0,28.870000000000005
24,4,Bakery,29.6,320,0.09714285714285713,33.0,3.3999999999999986
24,4,Beverages,112.46000000000001,320,0.32285714285714284,138.0,25.539999999999992
24,4,Dairy,53.69,320,0.1657142857142857,60.0,6.310000000000002
24,4,Meat,32.74,320,0.09428571428571429,42.0,9.259999999999998
24,4,Vegetables,91.50999999999999,320,0.32,101.0,9.490000000000009
24,5,Bakery,46.339999999999996,482,0.09714285714285713,56.0,9.660000000000004
24,5,Beverages,176.38,482,0.32285714285714284,192.0,15.620000000000005
24,5,Dairy,75.42,482,0.1657142857142857,85.0,9.579999999999998
24,5,Meat,40.68,482,0.09428571428571429,44.0,3.3200000000000003
24,5,Vegetables,143.18,482,0.32,178.0,34.81999999999999
24,6,Bakery,46.92,470,0.09714285714285713,58.0,11.079999999999998
24,6,Beverages,152.1,470,0.32285714285714284,173.0,20.900000000000006
24,6,Dairy,81.22,470,0.1657142857142857,101.0,19.78
24,6,Meat,45.54,470,0.09428571428571429,50.0,4.460000000000001
24,6,Vegetables,144.22,470,0.32,177.0,32.78
24,7,Bakery,37.019999999999996,382,0.09714285714285713,43.0,5.980000000000004
24,7,Beverages,115.28,382,0.32285714285714284,139.0,23.72
24,7,Dairy,60.09,382,0.1657142857142857,69.0,8.909999999999997
24,7,Meat,42.52,382,0.09428571428571429,53.0,10.479999999999997
24,7,Vegetables,127.09,382,0.32,148.0,20.909999999999997
24,8,Bakery,49.519999999999996,467,0.09714285714285713,53.0,3.480000000000004
24,8,Beverages,143.3,467,0.32285714285714284,175.0,31.69999999999999
24,8,Dairy,71.27,467,0.1657142857142857,81.0,9.730000000000004
24,8,Meat,53.22,467,0.09428571428571429,61.0,7.780000000000001
24,8,Vegetables,149.69,467,0.32,172.0,22.310000000000002
24,9,Bakery,45.5,469,0.09714285714285713,57.0,11.5
24,9,Beverages,151.36,469,0.32285714285714284,183.0,31.639999999999986
24,9,Dairy,73.5,469,0.1657142857142857,85.0,11.5
24,9,Meat,46.74,469,0.09428571428571429,56.0,9.259999999999998
24,9,Vegetables,151.89999999999998,469,0.32,180.0,28.100000000000023
24,10,Bakery,39.9,376,0.09714285714285713,51.0,11.100000000000001
24,10,Beverages,124.48,376,0.32285714285714284,155.0,30.519999999999996
24,10,Dairy,59.86,376,0.1657142857142857,70.0,10.14
24,10,Meat,38.44,376,0.09428571428571429,45.0,6.560000000000002
24,10,Vegetables,113.32,376,0.32,134.0,20.680000000000007
24,11,Bakery,35.120000000000005,372,0.09714285714285713,43.0,7.8799999999999955
24,11,Beverages,119.56,372,0.32285714285714284,144.0,24.439999999999998
24,11,Dairy,65.86,372,0.1657142857142857,78.0,12.14
24,11,Meat,34.66,372,0.09428571428571429,40.0,5.340000000000003
24,11,Vegetables,116.8,372,0.32,132.0,15.200000000000003
24,12,Bakery,38.260000000000005,463,0.09714285714285713,45.0,6.739999999999995
24,12,Beverages,157.62,463,0.32285714285714284,177.0,19.379999999999995
24,12,Dairy,82.7,463,0.1657142857142857,93.0,10.299999999999997
24,12,Meat,39.14,463,0.09428571428571429,44.0,4.859999999999999
24,12,Vegetables,145.28,463,0.32,169.0,23.72
24,13,Bakery,38.480000000000004,360,0.09714285714285713,43.0,4.519999999999996
24,13,Beverages,112.10000000000001,360,0.32285714285714284,135.0,22.89999999999999
24,13,Dairy,54.24,360,0.1657142857142857,63.0,8.759999999999998
24,13,Meat,39.64,360,0.09428571428571429,46.0,6.359999999999999
24,13,Vegetables,115.53999999999999,360,0.32,140.0,24.460000000000008
24,14,Bakery,39.8,421,0.09714285714285713,46.0,6.200000000000003
24,14,Beverages,137.02,421,0.32285714285714284,155.0,17.97999999999999
24,14,Dairy,75.97,421,0.1657142857142857,93.0,17.03
24,14,Meat,42.64,421,0.09428571428571429,50.0,7.359999999999999
24,14,Vegetables,125.57,421,0.32,148.0,22.430000000000007
24,15,Bakery,29.480000000000004,318,0.09714285714285713,38.0,8.519999999999996
24,15,Beverages,102.82,318,0.32285714285714284,127.0,24.180000000000007
24,15,Dairy,53.99,318,0.1657142857142857,64.0,10.009999999999998
24,15,Meat,28.04,318,0.09428571428571429,36.0,7.960000000000001
24,15,Vegetables,103.67,318,0.32,130.0,26.33
24,16,Bakery,38.6,497,0.09714285714285713,46.0,7.399999999999999
24,16,Beverages,184.34,497,0.32285714285714284,216.0,31.659999999999997
24,16,Dairy,86.97,497,0.1657142857142857,100.0,13.030000000000001
24,16,Meat,34.6,497,0.09428571428571429,38.0,3.3999999999999986
24,16,Vegetables,152.49,497,0.32,192.0,39.50999999999999
24,17,Bakery,38.12,394,0.09714285714285713,42.0,3.8800000000000026
24,17,Beverages,131.51999999999998,394,0.32285714285714284,155.0,23.480000000000018
24,17,Dairy,71.74000000000001,394,0.1657142857142857,83.0,11.259999999999991
24,17,Meat,35.28,394,0.09428571428571429,43.0,7.719999999999999
24,17,Vegetables,117.34,394,0.32,141.0,23.659999999999997
24,18,Bakery,38.519999999999996,452,0.09714285714285713,45.0,6.480000000000004
24,18,Beverages,155.22,452,0.32285714285714284,176.0,20.78
24,18,Dairy,71.39999999999999,452,0.1657142857142857,84.0,12.600000000000009
24,18,Meat,37.96,452,0.09428571428571429,42.0,4.039999999999999
24,18,Vegetables,148.9,452,0.32,169.0,20.099999999999994
24,19,Bakery,35.68000000000001,369,0.09714285714285713,42.0,6.319999999999993
24,19,Beverages,122.28,369,0.32285714285714284,142.0,19.72
24,19,Dairy,63.12,369,0.1657142857142857,73.0,9.880000000000003
24,19,Meat,30.62,369,0.09428571428571429,39.0,8.379999999999999
24,19,Vegetables,117.30000000000001,369,0.32,136.0,18.69999999999999
24,20,Bakery,46.78,451,0.09714285714285713,53.0,6.219999999999999
24,20,Beverages,158.32,451,0.32285714285714284,189.0,30.680000000000007
24,20,Dairy,78.28,451,0.1657142857142857,91.0,12.719999999999999
24,20,Meat,41.68,451,0.09428571428571429,46.0,4.32
24,20,Vegetables,125.94,451,0.32,154.0,28.060000000000002
25,1,Bakery,27.42,307,0.09714285714285713,32.0,4.579999999999998
25,1,Beverages,104.66,307,0.32285714285714284,122.0,17.340000000000003
25,1,Dairy,48.239999999999995,307,0.1657142857142857,55.0,6.760000000000005
25,1,Meat,26.9,307,0.09428571428571429,32.0,5.100000000000001
25,1,Vegetables,99.78,307,0.32,119.0,19.22
25,2,Bakery,36.1,369,0.09714285714285713,46.0,9.899999999999999
25,2,Beverages,131.06,369,0.32285714285714284,159.0,27.939999999999998
25,2,Dairy,63.15,369,0.1657142857142857,69.0,5.850000000000001
25,2,Meat,32.46,369,0.09428571428571429,42.0,9.54
25,2,Vegetables,106.23,369,0.32,116.0,9.769999999999996
25,3,Bakery,47.44,500,0.09714285714285713,55.0,7.560000000000002
25,3,Beverages,163.16,500,0.32285714285714284,188.0,24.840000000000003
25,3,Dairy,84.51,500,0.1657142857142857,102.0,17.489999999999995
25,3,Meat,52.92,500,0.09428571428571429,64.0,11.079999999999998
25,3,Vegetables,151.97,500,0.32,183.0,31.03
25,4,Bakery,40.76,444,0.09714285714285713,46.0,5.240000000000002
25,4,Beverages,147.96,444,0.32285714285714284,174.0,26.039999999999992
25,4,Dairy,72.72,444,0.1657142857142857,90.0,17.28
25,4,Meat,41.28,444,0.09428571428571429,46.0,4.719999999999999
25,4,Vegetables,141.28,444,0.32,157.0,15.719999999999999
25,5,Bakery,42.36,437,0.09714285714285713,49.0,6.640000000000001
25,5,Beverages,143.1,437,0.32285714285714284,170.0,26.900000000000006
25,5,Dairy,65.85,437,0.1657142857142857,82.0,16.150000000000006
25,5,Meat,42.26,437,0.09428571428571429,49.0,6.740000000000002
25,5,Vegetables,143.43,437,0.32,167.0,23.569999999999993
25,6,Bakery,40.86,415,0.09714285714285713,45.0,4.140000000000001
25,6,Beverages,134.78,415,0.32285714285714284,153.0,18.22
25,6,Dairy,65.92,415,0.1657142857142857,74.0,8.079999999999998
25,6,Meat,37.08,415,0.09428571428571429,45.0,7.920000000000002
25,6,Vegetables,136.36,415,0.32,150.0,13.639999999999986
25,7,Bakery,44.96,462,0.09714285714285713,52.0,7.039999999999999
25,7,Beverages,141.82,462,0.32285714285714284,166.0,24.180000000000007
25,7,Dairy,72.25,462,0.1657142857142857,86.0,13.75
25,7,Meat,49.94,462,0.09428571428571429,64.0,14.060000000000002
25,7,Vegetables,153.03,462,0.32,186.0,32.97
25,8,Bakery,39.739999999999995,421,0.09714285714285713,48.0,8.260000000000005
25,8,Beverages,147.3,421,0.32285714285714284,180.0,32.69999999999999
25,8,Dairy,72.08999999999999,421,0.1657142857142857,79.0,6.910000000000011
25,8,Meat,35.42,421,0.09428571428571429,40.0,4.579999999999998
25,8,Vegetables,126.45,421,0.32,141.0,14.549999999999997
25,9,Bakery,39.099999999999994,374,0.09714285714285713,47.0,7.900000000000006
25,9,Beverages,125.12,374,0.32285714285714284,150.0,24.879999999999995
25,9,Dairy,59.82,374,0.1657142857142857,73.0,13.18
25,9,Meat,33.08,374,0.09428571428571429,38.0,4.920000000000002
25,9,Vegetables,116.88,374,0.32,147.0,30.120000000000005
25,10,Bakery,49.88,475,0.09714285714285713,63.0,13.119999999999997
25,10,Beverages,146.0,475,0.32285714285714284,155.0,9.0
25,10,Dairy,79.09,475,0.1657142857142857,94.0,14.909999999999997
25,10,Meat,47.84,475,0.09428571428571429,58.0,10.159999999999997
25,10,Vegetables,152.19,475,0.32,187.0,34.81
25,11,Bakery,48.2,475,0.09714285714285713,63.0,14.799999999999997
25,11,Beverages,148.24,475,0.32285714285714284,179.0,30.75999999999999
25,11,Dairy,77.21,475,0.1657142857142857,94.0,16.790000000000006
25,11,Meat,50.22,475,0.09428571428571429,57.0,6.780000000000001
25,11,Vegetables,151.13,475,0.32,182.0,30.870000000000005
25,12,Bakery,56.86,498,0.09714285714285713,67.0,10.14
25,12,Beverages,157.82,498,0.32285714285714284,182.0,24.180000000000007
25,12,Dairy,81.41,498,0.1657142857142857,94.0,12.590000000000003
25,12,Meat,56.620000000000005,498,0.09428571428571429,68.0,11.379999999999995
25,12,Vegetables,145.29,498,0.32,179.0,33.71000000000001
25,13,Bakery,35.76,372,0.09714285714285713,44.0,8.240000000000002
25,13,Beverages,105.38,372,0.32285714285714284,117.0,11.620000000000005
25,13,Dairy,62.480000000000004,372,0.1657142857142857,72.0,9.519999999999996
25,13,Meat,37.0,372,0.09428571428571429,45.0,8.0
25,13,Vegetables,131.38,372,0.32,151.0,19.620000000000005
25,14,Bakery,46.22,458,0.09714285714285713,52.0,5.780000000000001
25,14,Beverages,142.32,458,0.32285714285714284,167.0,24.680000000000007
25,14,Dairy,75.15,458,0.1657142857142857,87.0,11.849999999999994
25,14,Meat,45.72,458,0.09428571428571429,54.0,8.280000000000001
25,14,Vegetables,148.59,458,0.32,179.0,30.409999999999997
25,15,Bakery,44.540000000000006,444,0.09714285714285713,55.0,10.459999999999994
25,15,Beverages,145.74,444,0.32285714285714284,169.0,23.25999999999999
25,15,Dairy,75.45,444,0.1657142857142857,92.0,16.549999999999997
25,15,Meat,38.36,444,0.09428571428571429,43.0,4.640000000000001
25,15,Vegetables,139.91000000000003,444,0.32,154.0,14.089999999999975
25,16,Bakery,34.36,329,0.09714285714285713,41.0,6.640000000000001
25,16,Beverages,99.62,329,0.32285714285714284,113.0,13.379999999999995
25,16,Dairy,50.79,329,0.1657142857142857,58.0,7.210000000000001
25,16,Meat,37.36,329,0.09428571428571429,43.0,5.640000000000001
25,16,Vegetables,106.87,329,0.32,120.0,13.129999999999995
25,17,Bakery,36.739999999999995,365,0.09714285714285713,46.0,9.260000000000005
25,17,Beverages,119.36,365,0.32285714285714284,137.0,17.64
25,17,Dairy,66.53999999999999,365,0.1657142857142857,78.0,11.460000000000008
25,17,Meat,34.8,365,0.09428571428571429,42.0,7.200000000000003
25,17,Vegetables,107.56,365,0.32,125.0,17.439999999999998
25,18,Bakery,53.220000000000006,500,0.09714285714285713,58.0,4.779999999999994
25,18,Beverages,166.57999999999998,500,0.32285714285714284,190.0,23.420000000000016
25,18,Dairy,88.91,500,0.1657142857142857,106.0,17.090000000000003
25,18,Meat,43.92,500,0.09428571428571429,50.0,6.079999999999998
25,18,Vegetables,147.37,500,0.32,175.0,27.629999999999995
25,19,Bakery,39.18000000000001,467,0.09714285714285713,48.0,8.819999999999993
25,19,Beverages,159.1,467,0.32285714285714284,187.0,27.900000000000006
25,19,Dairy,77.84,467,0.1657142857142857,96.0,18.159999999999997
25,19,Meat,39.46,467,0.09428571428571429,50.0,10.54
25,19,Vegetables,151.42000000000002,467,0.32,189.0,37.579999999999984
25,20,Bakery,40.92,369,0.09714285714285713,52.0,11.079999999999998
25,20,Beverages,125.52000000000001,369,0.32285714285714284,152.0,26.47999999999999
25,20,Dairy,60.25,369,0.1657142857142857,71.0,10.75
25,20,Meat,34.56,369,0.09428571428571429,43.0,8.439999999999998
25,20,Vegetables,107.75,369,0.32,129.0,21.25
26,1,Bakery,26.880000000000003,343,0.09714285714285713,32.0,5.119999999999997
26,1,Beverages,129.72,343,0.32285714285714284,140.0,10.280000000000001
26,1,Dairy,60.29,343,0.1657142857142857,67.0,6.710000000000001
26,1,Meat,30.1,343,0.09428571428571429,34.0,3.8999999999999986
26,1,Vegetables,96.00999999999999,343,0.32,114.0,17.99000000000001
26,2,Bakery,46.120000000000005,444,0.09714285714285713,52.0,5.8799999999999955
26,2,Beverages,140.94,444,0.32285714285714284,170.0,29.060000000000002
26,2,Dairy,76.42,444,0.1657142857142857,90.0,13.579999999999998
26,2,Meat,49.92,444,0.09428571428571429,64.0,14.079999999999998
26,2,Vegetables,130.60000000000002,444,0.32,163.0,32.39999999999998
26,3,Bakery,33.160000000000004,303,0.09714285714285713,38.0,4.839999999999996
26,3,Beverages,93.94,303,0.32285714285714284,107.0,13.060000000000002
26,3,Dairy,51.82,303,0.1657142857142857,64.0,12.18
26,3,Meat,29.32,303,0.09428571428571429,35.0,5.68
26,3,Vegetables,94.76,303,0.32,109.0,14.239999999999995
26,4,Bakery,51.480000000000004,460,0.09714285714285713,61.0,9.519999999999996
26,4,Beverages,138.26,460,0.32285714285714284,157.0,18.74000000000001
26,4,Dairy,72.66,460,0.1657142857142857,88.0,15.340000000000003
26,4,Meat,48.82,460,0.09428571428571429,61.0,12.18
26,4,Vegetables,148.78,460,0.32,182.0,33.22
26,5,Bakery,32.64,342,0.09714285714285713,38.0,5.359999999999999
26,5,Beverages,117.94,342,0.32285714285714284,133.0,15.060000000000002
26,5,Dairy,51.230000000000004,342,0.1657142857142857,58.0,6.769999999999996
26,5,Meat,31.68,342,0.09428571428571429,37.0,5.32
26,5,Vegetables,108.50999999999999,342,0.32,128.0,19.49000000000001
26,6,Bakery,29.9,384,0.09714285714285713,37.0,7.100000000000001
26,6,Beverages,149.48,384,0.32285714285714284,177.0,27.52000000000001
26,6,Dairy,69.69,384,0.1657142857142857,84.0,14.310000000000002
26,6,Meat,29.88,384,0.09428571428571429,37.0,7.120000000000001
26,6,Vegetables,105.05000000000001,384,0.32,132.0,26.94999999999999
26,7,Bakery,32.0,341,0.09714285714285713,37.0,5.0
26,7,Beverages,109.24,341,0.32285714285714284,124.0,14.760000000000005
26,7,Dairy,52.57,341,0.1657142857142857,61.0,8.43
26,7,Meat,29.34,341,0.09428571428571429,33.0,3.66
